"","state","date","site","dailycases"
"3121","Afghanistan",2020-05-16,"Sar-e Pol Province",8
"3122","Afghanistan",2020-05-17,"Sar-e Pol Province",0
"3123","Afghanistan",2020-05-18,"Sar-e Pol Province",0
"3124","Afghanistan",2020-05-19,"Sar-e Pol Province",15
"3125","Afghanistan",2020-05-22,"Sar-e Pol Province",19
"3126","Afghanistan",2020-05-24,"Sar-e Pol Province",0
"3127","Afghanistan",2020-05-26,"Sar-e Pol Province",4
"3128","Afghanistan",2020-05-28,"Sar-e Pol Province",0
"3129","Afghanistan",2020-05-29,"Sar-e Pol Province",0
"3130","Afghanistan",2020-05-30,"Sar-e Pol Province",0
"3131","Afghanistan",2020-05-31,"Sar-e Pol Province",0
"3132","Afghanistan",2020-06-02,"Sar-e Pol Province",22
"3133","Afghanistan",2020-06-03,"Sar-e Pol Province",0
"3134","Afghanistan",2020-06-04,"Sar-e Pol Province",0
"3135","Afghanistan",2020-06-05,"Sar-e Pol Province",21
"3136","Afghanistan",2020-06-13,"Sar-e Pol Province",10
"3137","Afghanistan",2020-06-14,"Sar-e Pol Province",0
"3138","Afghanistan",2020-06-16,"Sar-e Pol Province",0
"3139","Afghanistan",2020-07-02,"Sar-e Pol Province",0
"3140","Afghanistan",2020-07-06,"Sar-e Pol Province",0
"3141","Afghanistan",2020-07-19,"Sar-e Pol Province",0
"3142","Afghanistan",2020-06-23,"Sar-e Pol Province",130
"3143","Afghanistan",2020-06-25,"Sar-e Pol Province",0
"3144","Afghanistan",2020-07-23,"Sar-e-Pul",130
"3145","Afghanistan",2020-07-24,"Sar-e-Pul",0
"3146","Afghanistan",2020-07-27,"Sar-e-Pul",0
"3147","Afghanistan",2020-07-28,"Sar-e-Pul",0
"3148","Afghanistan",2020-07-29,"Sar-e-Pul",0
"3149","Afghanistan",2020-07-30,"Sar-e-Pul",0
"3150","Afghanistan",2020-08-03,"Sar-e-Pul",0
"3151","Afghanistan",2020-08-04,"Sar-e-Pul",0
"3152","Afghanistan",2020-08-05,"Sar-e-Pul",0
"3153","Afghanistan",2020-08-06,"Sar-e-Pul",0
"3154","Afghanistan",2020-08-07,"Sar-e-Pul",0
"3155","Afghanistan",2020-08-11,"Sar-e-Pul",0
"3156","Afghanistan",2020-08-12,"Sar-e-Pul",0
"3157","Afghanistan",2020-08-13,"Sar-e-Pul",0
"3158","Afghanistan",2020-08-14,"Sar-e-Pul",0
"3159","Afghanistan",2020-08-17,"Sar-e-Pul",0
"3160","Afghanistan",2020-08-18,"Sar-e-Pul",0
"3161","Afghanistan",2020-08-19,"Sar-e-Pul",0
"3162","Afghanistan",2020-08-20,"Sar-e-Pul",0
"3163","Afghanistan",2020-08-21,"Sar-e-Pul",0
"3164","Afghanistan",2020-08-24,"Sar-e-Pul",0
"3165","Afghanistan",2020-08-26,"Sar-e-Pul",1
"3166","Afghanistan",2020-08-27,"Sar-e-Pul",0
"3167","Afghanistan",2020-08-28,"Sar-e-Pul",0
"3168","Afghanistan",2020-08-31,"Sar-e-Pul",0
"3169","Afghanistan",2020-09-01,"Sar-e-Pul",0
"3170","Afghanistan",2020-09-02,"Sar-e-Pul",1
"3171","Afghanistan",2020-09-04,"Sar-e-Pul",0
"3172","Afghanistan",2020-09-07,"Sar-e-Pul",4
"3173","Afghanistan",2020-09-08,"Sar-e-Pul",0
"3174","Afghanistan",2020-09-09,"Sar-e-Pul",0
"3175","Afghanistan",2020-09-10,"Sar-e-Pul",0
"3176","Afghanistan",2020-09-11,"Sar-e-Pul",0
"3177","Afghanistan",2020-09-14,"Sar-e-Pul",0
"3178","Afghanistan",2020-09-15,"Sar-e-Pul",0
"3179","Afghanistan",2020-09-16,"Sar-e-Pul",0
"3180","Afghanistan",2020-09-17,"Sar-e-Pul",0
"3181","Afghanistan",2020-09-18,"Sar-e-Pul",0
"3182","Afghanistan",2020-09-21,"Sar-e-Pul",0
"3183","Afghanistan",2020-09-22,"Sar-e-Pul",0
"3184","Afghanistan",2020-09-23,"Sar-e-Pul",0
"3185","Afghanistan",2020-09-24,"Sar-e-Pul",0
"3186","Afghanistan",2020-09-25,"Sar-e-Pul",0
"3187","Afghanistan",2020-09-28,"Sar-e-Pul",0
"3188","Afghanistan",2020-09-29,"Sar-e-Pul",0
"3189","Afghanistan",2020-09-30,"Sar-e-Pul",0
"3190","Afghanistan",2020-07-23,"Takhar",NA
"3191","Afghanistan",2020-07-24,"Takhar",NA
"3192","Afghanistan",2020-07-27,"Takhar",NA
"3193","Afghanistan",2020-07-28,"Takhar",NA
"3194","Afghanistan",2020-07-29,"Takhar",NA
"3195","Afghanistan",2020-07-30,"Takhar",NA
"3196","Afghanistan",2020-08-03,"Takhar",NA
"3197","Afghanistan",2020-08-04,"Takhar",NA
"3198","Afghanistan",2020-08-05,"Takhar",NA
"3199","Afghanistan",2020-08-06,"Takhar",NA
"3200","Afghanistan",2020-08-07,"Takhar",NA
"3201","Afghanistan",2020-08-11,"Takhar",NA
"3202","Afghanistan",2020-08-12,"Takhar",NA
"3203","Afghanistan",2020-08-13,"Takhar",NA
"3204","Afghanistan",2020-08-14,"Takhar",NA
"3205","Afghanistan",2020-08-17,"Takhar",NA
"3206","Afghanistan",2020-08-18,"Takhar",NA
"3207","Afghanistan",2020-08-19,"Takhar",NA
"3208","Afghanistan",2020-08-20,"Takhar",NA
"3209","Afghanistan",2020-08-21,"Takhar",NA
"3210","Afghanistan",2020-08-24,"Takhar",NA
"3211","Afghanistan",2020-08-26,"Takhar",NA
"3212","Afghanistan",2020-08-27,"Takhar",NA
"3213","Afghanistan",2020-08-28,"Takhar",NA
"3214","Afghanistan",2020-08-31,"Takhar",NA
"3215","Afghanistan",2020-09-01,"Takhar",NA
"3216","Afghanistan",2020-09-02,"Takhar",NA
"3217","Afghanistan",2020-09-04,"Takhar",NA
"3218","Afghanistan",2020-09-07,"Takhar",NA
"3219","Afghanistan",2020-09-08,"Takhar",NA
"3220","Afghanistan",2020-09-09,"Takhar",NA
"3221","Afghanistan",2020-09-10,"Takhar",NA
"3222","Afghanistan",2020-09-11,"Takhar",NA
"3223","Afghanistan",2020-09-14,"Takhar",NA
"3224","Afghanistan",2020-09-15,"Takhar",NA
"3225","Afghanistan",2020-09-16,"Takhar",NA
"3226","Afghanistan",2020-09-17,"Takhar",NA
"3227","Afghanistan",2020-09-18,"Takhar",NA
"3228","Afghanistan",2020-09-21,"Takhar",NA
"3229","Afghanistan",2020-09-22,"Takhar",NA
"3230","Afghanistan",2020-09-23,"Takhar",NA
"3231","Afghanistan",2020-09-24,"Takhar",NA
"3232","Afghanistan",2020-09-25,"Takhar",NA
"3233","Afghanistan",2020-09-28,"Takhar",NA
"3234","Afghanistan",2020-09-29,"Takhar",NA
"3235","Afghanistan",2020-09-30,"Takhar",NA
"3236","Afghanistan",2020-04-05,"Takhar Province",1
"3237","Afghanistan",2020-04-06,"Takhar Province",0
"3238","Afghanistan",2020-04-07,"Takhar Province",0
"3239","Afghanistan",2020-04-08,"Takhar Province",0
"3240","Afghanistan",2020-04-09,"Takhar Province",0
"3241","Afghanistan",2020-04-11,"Takhar Province",2
"3242","Afghanistan",2020-04-12,"Takhar Province",0
"3243","Afghanistan",2020-04-13,"Takhar Province",3
"3244","Afghanistan",2020-04-14,"Takhar Province",0
"3245","Afghanistan",2020-04-16,"Takhar Province",0
"3246","Afghanistan",2020-04-17,"Takhar Province",0
"3247","Afghanistan",2020-04-18,"Takhar Province",0
"3248","Afghanistan",2020-04-19,"Takhar Province",0
"3249","Afghanistan",2020-04-21,"Takhar Province",0
"3250","Afghanistan",2020-04-22,"Takhar Province",0
"3251","Afghanistan",2020-04-23,"Takhar Province",1
"3252","Afghanistan",2020-04-24,"Takhar Province",1
"3253","Afghanistan",2020-04-25,"Takhar Province",13
"3254","Afghanistan",2020-04-26,"Takhar Province",0
"3255","Afghanistan",2020-04-27,"Takhar Province",0
"3256","Afghanistan",2020-04-28,"Takhar Province",10
"3257","Afghanistan",2020-04-29,"Takhar Province",0
"3258","Afghanistan",2020-04-30,"Takhar Province",11
"3259","Afghanistan",2020-05-01,"Takhar Province",0
"3260","Afghanistan",2020-05-02,"Takhar Province",4
"3261","Afghanistan",2020-05-03,"Takhar Province",13
"3262","Afghanistan",2020-05-04,"Takhar Province",0
"3263","Afghanistan",2020-05-05,"Takhar Province",0
"3264","Afghanistan",2020-05-07,"Takhar Province",11
"3265","Afghanistan",2020-05-08,"Takhar Province",0
"3266","Afghanistan",2020-05-09,"Takhar Province",24
"3267","Afghanistan",2020-05-10,"Takhar Province",0
"3268","Afghanistan",2020-05-11,"Takhar Province",0
"3269","Afghanistan",2020-05-12,"Takhar Province",14
"3270","Afghanistan",2020-05-13,"Takhar Province",25
"3271","Afghanistan",2020-05-14,"Takhar Province",0
"3272","Afghanistan",2020-05-15,"Takhar Province",0
"3273","Afghanistan",2020-05-16,"Takhar Province",7
"3274","Afghanistan",2020-05-17,"Takhar Province",10
"3275","Afghanistan",2020-05-18,"Takhar Province",20
"3276","Afghanistan",2020-05-19,"Takhar Province",12
"3277","Afghanistan",2020-05-22,"Takhar Province",51
"3278","Afghanistan",2020-05-24,"Takhar Province",25
"3279","Afghanistan",2020-05-26,"Takhar Province",15
"3280","Afghanistan",2020-05-28,"Takhar Province",24
"3281","Afghanistan",2020-05-29,"Takhar Province",2
"3282","Afghanistan",2020-05-30,"Takhar Province",29
"3283","Afghanistan",2020-05-31,"Takhar Province",22
"3284","Afghanistan",2020-06-02,"Takhar Province",31
"3285","Afghanistan",2020-06-03,"Takhar Province",0
"3286","Afghanistan",2020-06-04,"Takhar Province",8
"3287","Afghanistan",2020-06-05,"Takhar Province",0
"3288","Afghanistan",2020-06-13,"Takhar Province",33
"3289","Afghanistan",2020-06-14,"Takhar Province",32
"3290","Afghanistan",2020-06-16,"Takhar Province",142
"3291","Afghanistan",2020-07-02,"Takhar Province",266
"3292","Afghanistan",2020-07-06,"Takhar Province",0
"3293","Afghanistan",2020-07-19,"Takhar Province",NA
"3294","Afghanistan",2020-06-23,"Takhar Province ",752
"3295","Afghanistan",2020-06-25,"Takhar Province ",38
"3296","Afghanistan",2020-07-23,"Urozgan",54
"3297","Afghanistan",2020-07-24,"Urozgan",0
"3298","Afghanistan",2020-07-27,"Urozgan",1
"3299","Afghanistan",2020-07-28,"Urozgan",0
"3300","Afghanistan",2020-07-29,"Urozgan",0
"3301","Afghanistan",2020-07-30,"Urozgan",0
"3302","Afghanistan",2020-08-03,"Urozgan",0
"3303","Afghanistan",2020-08-04,"Urozgan",0
"3304","Afghanistan",2020-08-05,"Urozgan",0
"3305","Afghanistan",2020-08-06,"Urozgan",0
"3306","Afghanistan",2020-08-07,"Urozgan",2
"3307","Afghanistan",2020-08-11,"Urozgan",2
"3308","Afghanistan",2020-08-12,"Urozgan",0
"3309","Afghanistan",2020-08-13,"Urozgan",0
"3310","Afghanistan",2020-08-14,"Urozgan",0
"3311","Afghanistan",2020-08-17,"Urozgan",0
"3312","Afghanistan",2020-08-18,"Urozgan",0
"3313","Afghanistan",2020-08-19,"Urozgan",0
"3314","Afghanistan",2020-08-20,"Urozgan",0
"3315","Afghanistan",2020-08-21,"Urozgan",0
"3316","Afghanistan",2020-08-24,"Urozgan",0
"3317","Afghanistan",2020-08-26,"Urozgan",0
"3318","Afghanistan",2020-08-27,"Urozgan",0
"3319","Afghanistan",2020-08-28,"Urozgan",0
"3320","Afghanistan",2020-08-31,"Urozgan",0
"3321","Afghanistan",2020-09-01,"Urozgan",0
"3322","Afghanistan",2020-09-02,"Urozgan",0
"3323","Afghanistan",2020-09-04,"Urozgan",1
"3324","Afghanistan",2020-09-07,"Urozgan",0
"3325","Afghanistan",2020-09-08,"Urozgan",0
"3326","Afghanistan",2020-09-09,"Urozgan",0
"3327","Afghanistan",2020-09-10,"Urozgan",0
"3328","Afghanistan",2020-09-11,"Urozgan",1
"3329","Afghanistan",2020-09-14,"Urozgan",0
"3330","Afghanistan",2020-09-15,"Urozgan",1
"3331","Afghanistan",2020-09-16,"Urozgan",0
"3332","Afghanistan",2020-09-17,"Urozgan",0
"3333","Afghanistan",2020-09-18,"Urozgan",0
"3334","Afghanistan",2020-09-21,"Urozgan",0
"3335","Afghanistan",2020-09-22,"Urozgan",0
"3336","Afghanistan",2020-09-23,"Urozgan",0
"3337","Afghanistan",2020-09-24,"Urozgan",0
"3338","Afghanistan",2020-09-25,"Urozgan",0
"3339","Afghanistan",2020-09-28,"Urozgan",0
"3340","Afghanistan",2020-09-29,"Urozgan",0
"3341","Afghanistan",2020-09-30,"Urozgan",0
"3342","Afghanistan",2020-04-16,"Urozgan Province",1
"3343","Afghanistan",2020-04-17,"Urozgan Province",0
"3344","Afghanistan",2020-04-18,"Urozgan Province",0
"3345","Afghanistan",2020-04-19,"Urozgan Province",0
"3346","Afghanistan",2020-04-21,"Urozgan Province",0
"3347","Afghanistan",2020-04-22,"Urozgan Province",0
"3348","Afghanistan",2020-04-23,"Urozgan Province",0
"3349","Afghanistan",2020-04-24,"Urozgan Province",0
"3350","Afghanistan",2020-04-25,"Urozgan Province",2
"3351","Afghanistan",2020-04-26,"Urozgan Province",0
"3352","Afghanistan",2020-04-27,"Urozgan Province",0
"3353","Afghanistan",2020-04-28,"Urozgan Province",0
"3354","Afghanistan",2020-04-29,"Urozgan Province",0
"3355","Afghanistan",2020-04-30,"Urozgan Province",0
"3356","Afghanistan",2020-05-01,"Urozgan Province",0
"3357","Afghanistan",2020-05-02,"Urozgan Province",0
"3358","Afghanistan",2020-05-03,"Urozgan Province",0
"3359","Afghanistan",2020-05-04,"Urozgan Province",1
"3360","Afghanistan",2020-05-05,"Urozgan Province",0
"3361","Afghanistan",2020-05-07,"Urozgan Province",0
"3362","Afghanistan",2020-05-08,"Urozgan Province",0
"3363","Afghanistan",2020-05-09,"Urozgan Province",0
"3364","Afghanistan",2020-05-10,"Urozgan Province",0
"3365","Afghanistan",2020-05-11,"Urozgan Province",0
"3366","Afghanistan",2020-05-12,"Urozgan Province",1
"3367","Afghanistan",2020-05-13,"Urozgan Province",0
"3368","Afghanistan",2020-05-14,"Urozgan Province",0
"3369","Afghanistan",2020-05-15,"Urozgan Province",0
"3370","Afghanistan",2020-05-16,"Urozgan Province",0
"3371","Afghanistan",2020-05-17,"Urozgan Province",0
"3372","Afghanistan",2020-05-18,"Urozgan Province",0
"3373","Afghanistan",2020-05-19,"Urozgan Province",0
"3374","Afghanistan",2020-05-22,"Urozgan Province",0
"3375","Afghanistan",2020-05-24,"Urozgan Province",0
"3376","Afghanistan",2020-05-26,"Urozgan Province",0
"3377","Afghanistan",2020-05-28,"Urozgan Province",0
"3378","Afghanistan",2020-05-29,"Urozgan Province",0
"3379","Afghanistan",2020-05-30,"Urozgan Province",0
"3380","Afghanistan",2020-05-31,"Urozgan Province",0
"3381","Afghanistan",2020-06-02,"Urozgan Province",0
"3382","Afghanistan",2020-06-03,"Urozgan Province",0
"3383","Afghanistan",2020-06-04,"Urozgan Province",0
"3384","Afghanistan",2020-06-05,"Urozgan Province",0
"3385","Afghanistan",2020-06-13,"Urozgan Province",15
"3386","Afghanistan",2020-06-14,"Urozgan Province",0
"3387","Afghanistan",2020-06-16,"Urozgan Province",12
"3388","Afghanistan",2020-07-02,"Urozgan Province",18
"3389","Afghanistan",2020-07-06,"Urozgan Province",0
"3390","Afghanistan",2020-07-19,"Urozgan Province",4
"3391","Afghanistan",2020-06-23,"Urozgan Province ",38
"3392","Afghanistan",2020-06-25,"Urozgan Province ",0
"3393","Afghanistan",2020-07-23,"Wardak",313
"3394","Afghanistan",2020-07-24,"Wardak",0
"3395","Afghanistan",2020-07-27,"Wardak",2
"3396","Afghanistan",2020-07-28,"Wardak",0
"3397","Afghanistan",2020-07-29,"Wardak",0
"3398","Afghanistan",2020-07-30,"Wardak",0
"3399","Afghanistan",2020-08-03,"Wardak",0
"3400","Afghanistan",2020-08-04,"Wardak",0
"3401","Afghanistan",2020-08-05,"Wardak",2
"3402","Afghanistan",2020-08-06,"Wardak",0
"3403","Afghanistan",2020-08-07,"Wardak",0
"3404","Afghanistan",2020-08-11,"Wardak",1
"3405","Afghanistan",2020-08-12,"Wardak",0
"3406","Afghanistan",2020-08-13,"Wardak",0
"3407","Afghanistan",2020-08-14,"Wardak",0
"3408","Afghanistan",2020-08-17,"Wardak",0
"3409","Afghanistan",2020-08-18,"Wardak",0
"3410","Afghanistan",2020-08-19,"Wardak",0
"3411","Afghanistan",2020-08-20,"Wardak",0
"3412","Afghanistan",2020-08-21,"Wardak",0
"3413","Afghanistan",2020-08-24,"Wardak",2
"3414","Afghanistan",2020-08-26,"Wardak",0
"3415","Afghanistan",2020-08-27,"Wardak",0
"3416","Afghanistan",2020-08-28,"Wardak",0
"3417","Afghanistan",2020-08-31,"Wardak",0
"3418","Afghanistan",2020-09-01,"Wardak",0
"3419","Afghanistan",2020-09-02,"Wardak",0
"3420","Afghanistan",2020-09-04,"Wardak",0
"3421","Afghanistan",2020-09-07,"Wardak",0
"3422","Afghanistan",2020-09-08,"Wardak",0
"3423","Afghanistan",2020-09-09,"Wardak",0
"3424","Afghanistan",2020-09-10,"Wardak",0
"3425","Afghanistan",2020-09-11,"Wardak",3
"3426","Afghanistan",2020-09-14,"Wardak",1
"3427","Afghanistan",2020-09-15,"Wardak",0
"3428","Afghanistan",2020-09-16,"Wardak",3
"3429","Afghanistan",2020-09-17,"Wardak",0
"3430","Afghanistan",2020-09-18,"Wardak",0
"3431","Afghanistan",2020-09-21,"Wardak",0
"3432","Afghanistan",2020-09-22,"Wardak",0
"3433","Afghanistan",2020-09-23,"Wardak",1
"3434","Afghanistan",2020-09-24,"Wardak",0
"3435","Afghanistan",2020-09-25,"Wardak",0
"3436","Afghanistan",2020-09-28,"Wardak",0
"3437","Afghanistan",2020-09-29,"Wardak",0
"3438","Afghanistan",2020-09-30,"Wardak",0
"3439","Afghanistan",2020-04-09,"Wardak Province",NA
"3440","Afghanistan",2020-04-11,"Wardak Province",NA
"3441","Afghanistan",2020-04-12,"Wardak Province",4
"3442","Afghanistan",2020-04-13,"Wardak Province",0
"3443","Afghanistan",2020-04-14,"Wardak Province",0
"3444","Afghanistan",2020-04-16,"Wardak Province",2
"3445","Afghanistan",2020-04-17,"Wardak Province",0
"3446","Afghanistan",2020-04-18,"Wardak Province",0
"3447","Afghanistan",2020-04-19,"Wardak Province",0
"3448","Afghanistan",2020-04-21,"Wardak Province",0
"3449","Afghanistan",2020-04-22,"Wardak Province",0
"3450","Afghanistan",2020-04-23,"Wardak Province",0
"3451","Afghanistan",2020-04-24,"Wardak Province",0
"3452","Afghanistan",2020-04-25,"Wardak Province",0
"3453","Afghanistan",2020-04-26,"Wardak Province",0
"3454","Afghanistan",2020-04-27,"Wardak Province",0
"3455","Afghanistan",2020-04-28,"Wardak Province",1
"3456","Afghanistan",2020-04-29,"Wardak Province",0
"3457","Afghanistan",2020-04-30,"Wardak Province",3
"3458","Afghanistan",2020-05-01,"Wardak Province",0
"3459","Afghanistan",2020-05-02,"Wardak Province",3
"3460","Afghanistan",2020-05-03,"Wardak Province",7
"3461","Afghanistan",2020-05-04,"Wardak Province",0
"3462","Afghanistan",2020-05-05,"Wardak Province",0
"3463","Afghanistan",2020-05-07,"Wardak Province",13
"3464","Afghanistan",2020-05-08,"Wardak Province",0
"3465","Afghanistan",2020-05-09,"Wardak Province",0
"3466","Afghanistan",2020-05-10,"Wardak Province",19
"3467","Afghanistan",2020-05-11,"Wardak Province",1
"3468","Afghanistan",2020-05-12,"Wardak Province",28
"3469","Afghanistan",2020-05-13,"Wardak Province",6
"3470","Afghanistan",2020-05-14,"Wardak Province",9
"3471","Afghanistan",2020-05-15,"Wardak Province",0
"3472","Afghanistan",2020-05-16,"Wardak Province",1
"3473","Afghanistan",2020-05-17,"Wardak Province",10
"3474","Afghanistan",2020-05-18,"Wardak Province",8
"3475","Afghanistan",2020-05-19,"Wardak Province",1
"3476","Afghanistan",2020-05-22,"Wardak Province",29
"3477","Afghanistan",2020-05-24,"Wardak Province",8
"3478","Afghanistan",2020-05-26,"Wardak Province",7
"3479","Afghanistan",2020-05-28,"Wardak Province",0
"3480","Afghanistan",2020-05-29,"Wardak Province",0
"3481","Afghanistan",2020-05-30,"Wardak Province",3
"3482","Afghanistan",2020-05-31,"Wardak Province",0
"3483","Afghanistan",2020-06-02,"Wardak Province",12
"3484","Afghanistan",2020-06-03,"Wardak Province",0
"3485","Afghanistan",2020-06-04,"Wardak Province",0
"3486","Afghanistan",2020-06-05,"Wardak Province",4
"3487","Afghanistan",2020-06-13,"Wardak Province",27
"3488","Afghanistan",2020-06-14,"Wardak Province",0
"3489","Afghanistan",2020-06-16,"Wardak Province",30
"3490","Afghanistan",2020-07-02,"Wardak Province",56
"3491","Afghanistan",2020-07-06,"Wardak Province",0
"3492","Afghanistan",2020-07-19,"Wardak Province",20
"3493","Afghanistan",2020-06-23,"Wardak Province",267
"3494","Afghanistan",2020-06-25,"Wardak Province",13
"3495","Afghanistan",2020-07-23,"Zabul",136
"3496","Afghanistan",2020-07-24,"Zabul",0
"3497","Afghanistan",2020-07-27,"Zabul",1
"3498","Afghanistan",2020-07-28,"Zabul",0
"3499","Afghanistan",2020-07-29,"Zabul",0
"3500","Afghanistan",2020-07-30,"Zabul",0
"3501","Afghanistan",2020-08-03,"Zabul",0
"3502","Afghanistan",2020-08-04,"Zabul",0
"3503","Afghanistan",2020-08-05,"Zabul",0
"3504","Afghanistan",2020-08-06,"Zabul",0
"3505","Afghanistan",2020-08-07,"Zabul",0
"3506","Afghanistan",2020-08-11,"Zabul",0
"3507","Afghanistan",2020-08-12,"Zabul",0
"3508","Afghanistan",2020-08-13,"Zabul",0
"3509","Afghanistan",2020-08-14,"Zabul",0
"3510","Afghanistan",2020-08-17,"Zabul",0
"3511","Afghanistan",2020-08-18,"Zabul",0
"3512","Afghanistan",2020-08-19,"Zabul",0
"3513","Afghanistan",2020-08-20,"Zabul",0
"3514","Afghanistan",2020-08-21,"Zabul",0
"3515","Afghanistan",2020-08-24,"Zabul",0
"3516","Afghanistan",2020-08-26,"Zabul",0
"3517","Afghanistan",2020-08-27,"Zabul",0
"3518","Afghanistan",2020-08-28,"Zabul",0
"3519","Afghanistan",2020-08-31,"Zabul",0
"3520","Afghanistan",2020-09-01,"Zabul",0
"3521","Afghanistan",2020-09-02,"Zabul",0
"3522","Afghanistan",2020-09-04,"Zabul",0
"3523","Afghanistan",2020-09-07,"Zabul",0
"3524","Afghanistan",2020-09-08,"Zabul",0
"3525","Afghanistan",2020-09-09,"Zabul",0
"3526","Afghanistan",2020-09-10,"Zabul",0
"3527","Afghanistan",2020-09-11,"Zabul",0
"3528","Afghanistan",2020-09-14,"Zabul",0
"3529","Afghanistan",2020-09-15,"Zabul",0
"3530","Afghanistan",2020-09-16,"Zabul",0
"3531","Afghanistan",2020-09-17,"Zabul",0
"3532","Afghanistan",2020-09-18,"Zabul",0
"3533","Afghanistan",2020-09-21,"Zabul",1
"3534","Afghanistan",2020-09-22,"Zabul",0
"3535","Afghanistan",2020-09-23,"Zabul",0
"3536","Afghanistan",2020-09-24,"Zabul",0
"3537","Afghanistan",2020-09-25,"Zabul",0
"3538","Afghanistan",2020-09-28,"Zabul",0
"3539","Afghanistan",2020-09-29,"Zabul",0
"3540","Afghanistan",2020-09-30,"Zabul",1
"3541","Afghanistan",2020-03-22,"Zabul Province",2
"3542","Afghanistan",2020-03-23,"Zabul Province",0
"3543","Afghanistan",2020-03-24,"Zabul Province",0
"3544","Afghanistan",2020-03-25,"Zabul Province",0
"3545","Afghanistan",2020-03-27,"Zabul Province",0
"3546","Afghanistan",2020-03-31,"Zabul Province",0
"3547","Afghanistan",2020-04-01,"Zabul Province",0
"3548","Afghanistan",2020-04-03,"Zabul Province",0
"3549","Afghanistan",2020-04-04,"Zabul Province",0
"3550","Afghanistan",2020-04-05,"Zabul Province",1
"3551","Afghanistan",2020-04-06,"Zabul Province",0
"3552","Afghanistan",2020-04-07,"Zabul Province",0
"3553","Afghanistan",2020-04-08,"Zabul Province",0
"3554","Afghanistan",2020-04-09,"Zabul Province",0
"3555","Afghanistan",2020-04-11,"Zabul Province",0
"3556","Afghanistan",2020-04-12,"Zabul Province",0
"3557","Afghanistan",2020-04-13,"Zabul Province",0
"3558","Afghanistan",2020-04-14,"Zabul Province",0
"3559","Afghanistan",2020-04-16,"Zabul Province",0
"3560","Afghanistan",2020-04-17,"Zabul Province",0
"3561","Afghanistan",2020-04-18,"Zabul Province",0
"3562","Afghanistan",2020-04-19,"Zabul Province",0
"3563","Afghanistan",2020-04-21,"Zabul Province",0
"3564","Afghanistan",2020-04-22,"Zabul Province",0
"3565","Afghanistan",2020-04-23,"Zabul Province",2
"3566","Afghanistan",2020-04-24,"Zabul Province",2
"3567","Afghanistan",2020-04-25,"Zabul Province",3
"3568","Afghanistan",2020-04-26,"Zabul Province",0
"3569","Afghanistan",2020-04-27,"Zabul Province",0
"3570","Afghanistan",2020-04-28,"Zabul Province",-2
"3571","Afghanistan",2020-04-29,"Zabul Province",0
"3572","Afghanistan",2020-04-30,"Zabul Province",0
"3573","Afghanistan",2020-05-01,"Zabul Province",0
"3574","Afghanistan",2020-05-02,"Zabul Province",2
"3575","Afghanistan",2020-05-03,"Zabul Province",0
"3576","Afghanistan",2020-05-04,"Zabul Province",3
"3577","Afghanistan",2020-05-05,"Zabul Province",0
"3578","Afghanistan",2020-05-07,"Zabul Province",5
"3579","Afghanistan",2020-05-08,"Zabul Province",3
"3580","Afghanistan",2020-05-09,"Zabul Province",0
"3581","Afghanistan",2020-05-10,"Zabul Province",1
"3582","Afghanistan",2020-05-11,"Zabul Province",0
"3583","Afghanistan",2020-05-12,"Zabul Province",5
"3584","Afghanistan",2020-05-13,"Zabul Province",3
"3585","Afghanistan",2020-05-14,"Zabul Province",3
"3586","Afghanistan",2020-05-15,"Zabul Province",5
"3587","Afghanistan",2020-05-16,"Zabul Province",0
"3588","Afghanistan",2020-05-17,"Zabul Province",0
"3589","Afghanistan",2020-05-18,"Zabul Province",0
"3590","Afghanistan",2020-05-19,"Zabul Province",0
"3591","Afghanistan",2020-05-22,"Zabul Province",0
"3592","Afghanistan",2020-05-24,"Zabul Province",0
"3593","Afghanistan",2020-05-26,"Zabul Province",0
"3594","Afghanistan",2020-05-28,"Zabul Province",0
"3595","Afghanistan",2020-05-29,"Zabul Province",0
"3596","Afghanistan",2020-05-30,"Zabul Province",0
"3597","Afghanistan",2020-05-31,"Zabul Province",0
"3598","Afghanistan",2020-06-02,"Zabul Province",0
"3599","Afghanistan",2020-06-03,"Zabul Province",0
"3600","Afghanistan",2020-06-04,"Zabul Province",0
"3601","Afghanistan",2020-06-05,"Zabul Province",0
"3602","Afghanistan",2020-06-13,"Zabul Province",33
"3603","Afghanistan",2020-06-14,"Zabul Province",3
"3604","Afghanistan",2020-06-16,"Zabul Province",10
"3605","Afghanistan",2020-07-02,"Zabul Province",42
"3606","Afghanistan",2020-07-06,"Zabul Province",0
"3607","Afghanistan",2020-07-19,"Zabul Province",10
"3608","Afghanistan",2020-06-23,"Zabul Province ",109
"3609","Afghanistan",2020-06-25,"Zabul Province ",0
